4744690,MEAN,18
4744704,MEAN,54
4744733,MEAN,8
4744775,MEAN,34
4744961,MEAN,50
4745027,MEAN,65
4745028,MEAN,44
4745657,MEAN,46
4745764,MEAN,38
4745800,MEAN,60
4745807,MEAN,69
4745808,MEAN,78
4745809,MEAN,34
4745832,MEAN,75
4745834,MEAN,29
4745845,MEAN,43
4745915,MEAN,28
4745916,MEAN,20
4745978,MEAN,39
4746060,MEAN,24
4746072,MEAN,60
4746118,MEAN,43
4746214,MEAN,35
4746446,MEAN,52
4746447,MEAN,44
4746449,MEAN,14
4746462,MEAN,73
4746467,MEAN,49
4746584,MEAN,26
4746587,MEAN,20
4746628,MEAN,41
4746639,MEAN,24
4746643,MEAN,48
4746661,MEAN,48
4746700,MEAN,31
4746761,MEAN,47
4746780,MEAN,68
4746787,MEAN,65
4746806,MEAN,5
4746878,MEAN,26
4746902,MEAN,28
4747185,MEAN,41
4747357,MEAN,57
4747409,MEAN,82
4747453,MEAN,83
4747470,MEAN,60
4747478,MEAN,44
4747505,MEAN,45
4747516,MEAN,15
4747529,MEAN,56
4747530,MEAN,57
4747532,MEAN,75
4747533,MEAN,41
4747534,MEAN,5
4747625,MEAN,75
4747836,MEAN,71
4747988,MEAN,61
4747995,MEAN,38
4747998,MEAN,9
4748004,MEAN,60
4748088,MEAN,37
4748446,MEAN,19
4748460,MEAN,30
4748529,MEAN,44
4748545,MEAN,52
4748549,MEAN,72
4748585,MEAN,58
4748685,MEAN,25
4748830,MEAN,84
4748896,MEAN,41
4748931,MEAN,5
4748936,MEAN,52
4749288,MEAN,9
4749338,MEAN,83
4749641,MEAN,20
4749644,MEAN,84
4749649,MEAN,18
4749724,MEAN,6
4749757,MEAN,80
4749769,MEAN,72
4749847,MEAN,53
4749849,MEAN,24
4749988,MEAN,5
4750057,MEAN,61
4750073,MEAN,25
4750171,MEAN,52
4750179,MEAN,81
4750185,MEAN,58
4750199,MEAN,36
4750210,MEAN,34
4750211,MEAN,58
4750241,MEAN,71
4750252,MEAN,12
4750352,MEAN,19
4750359,MEAN,16
4750433,MEAN,71
4750505,MEAN,5
4750684,MEAN,60
4750722,MEAN,24
4750760,MEAN,27
4750761,MEAN,8
4750762,MEAN,66
4750763,MEAN,82
4750767,MEAN,28
4750769,MEAN,82
4751085,MEAN,80
4751179,MEAN,12
4751181,MEAN,5
4751189,MEAN,53
4751215,MEAN,48
4751284,MEAN,11
4751472,MEAN,20
4751474,MEAN,54
4751480,MEAN,21
4751528,MEAN,76
4751574,MEAN,83
4751607,MEAN,34
4751630,MEAN,66
4751632,MEAN,31
4751635,MEAN,8
4751703,MEAN,42
4751713,MEAN,12
4751717,MEAN,38
4751747,MEAN,77
4751750,MEAN,24
4752062,MEAN,13
4752084,MEAN,58
4752098,MEAN,73
4752099,MEAN,83
4752138,MEAN,75
4752139,MEAN,21
4752217,MEAN,60
4752266,MEAN,38
4752387,MEAN,74
4752388,MEAN,8
4752409,MEAN,6
4752489,MEAN,21
4752492,MEAN,76
4752618,MEAN,57
4752629,MEAN,20
4752631,MEAN,34
4752649,MEAN,80
4752655,MEAN,49
4752658,MEAN,54
4752667,MEAN,40
4752747,MEAN,81
4752750,MEAN,45
4752754,MEAN,75
4752766,MEAN,60
4752776,MEAN,54
4752791,MEAN,29
4752892,MEAN,50
4752899,MEAN,70
4752925,MEAN,51
4753359,MEAN,85
4753460,MEAN,8
4753582,MEAN,72
4753593,MEAN,12
4753647,MEAN,56
4753651,MEAN,12
4753788,MEAN,17
4753858,MEAN,13
4753863,MEAN,26
4753872,MEAN,74
4753875,MEAN,27
4753889,MEAN,20
4753901,MEAN,28
4753924,MEAN,27
4753943,MEAN,32
4753947,MEAN,27
4754334,MEAN,68
4754465,MEAN,53
4754780,MEAN,15
4754810,MEAN,82
4754867,MEAN,35
4754868,MEAN,37
4754872,MEAN,59
4754877,MEAN,19
4754918,MEAN,25
4754928,MEAN,52
4754936,MEAN,74
4754978,MEAN,75
4755003,MEAN,8
4755024,MEAN,51
4755036,MEAN,10
4755041,MEAN,53
4755045,MEAN,44
4755050,MEAN,22
4755053,MEAN,22
4755064,MEAN,78
4755132,MEAN,82
4755158,MEAN,71
4755159,MEAN,16
4755160,MEAN,36
4755192,MEAN,51
4755231,MEAN,21
4755358,MEAN,23
4755445,MEAN,30
4755529,MEAN,70
4755561,MEAN,36
4755579,MEAN,6
4755667,MEAN,35
4755713,MEAN,83
4756039,MEAN,52
4756047,MEAN,5
4756062,MEAN,63
4756133,MEAN,55
4756354,MEAN,27
4756355,MEAN,31
4756362,MEAN,7
4756406,MEAN,16
4756419,MEAN,52
4756439,MEAN,25
4756449,MEAN,51
4756499,MEAN,84
4756538,MEAN,29
4756719,MEAN,62
4756723,MEAN,20
4756939,MEAN,21
4756945,MEAN,40
4756949,MEAN,60
4756971,MEAN,23
4756994,MEAN,69
4757005,MEAN,60
4757080,MEAN,75
4757089,MEAN,55
4757413,MEAN,83
4757560,MEAN,62
4757620,MEAN,38
4757752,MEAN,44
4757780,MEAN,37
4757830,MEAN,55
4757835,MEAN,74
4757893,MEAN,65
4757974,MEAN,9
4757976,MEAN,9
4757996,MEAN,12
4758005,MEAN,25
4758033,MEAN,27
4758056,MEAN,65
4758058,MEAN,44
4758068,MEAN,79
4758080,MEAN,57
4758093,MEAN,29
4758137,MEAN,24
4758142,MEAN,84
4758178,MEAN,42
4758296,MEAN,27
4758383,MEAN,52
4758385,MEAN,28
4758397,MEAN,7
4758401,MEAN,25
4758723,MEAN,80
4758920,MEAN,34
4758922,MEAN,30
4758933,MEAN,42
4759041,MEAN,11
4759215,MEAN,45
4759225,MEAN,78
4759226,MEAN,74
4759595,MEAN,13
4759604,MEAN,24
4759723,MEAN,8
4759733,MEAN,12
4759740,MEAN,59
4759772,MEAN,19
4759781,MEAN,59
4759851,MEAN,62
4759860,MEAN,26
4759936,MEAN,17
4760208,MEAN,79
4760272,MEAN,52
4760384,MEAN,69
4760389,MEAN,66
4760683,MEAN,47
4760739,MEAN,60
4760755,MEAN,9
4761016,MEAN,57
4761101,MEAN,74
4761130,MEAN,19
4761133,MEAN,40
4761142,MEAN,68
4761168,MEAN,22
4761175,MEAN,29
4761186,MEAN,7
4761196,MEAN,56
4761216,MEAN,55
4761413,MEAN,74
4761416,MEAN,11
4761605,MEAN,70
4761689,MEAN,47
4761717,MEAN,75
4761982,MEAN,29
4762079,MEAN,15
4762080,MEAN,38
4762100,MEAN,76
4762112,MEAN,5
4762113,MEAN,68
4762119,MEAN,34
4762240,MEAN,36
4762298,MEAN,78
4762538,MEAN,21
4762552,MEAN,49
4762553,MEAN,5
4762573,MEAN,18
4762680,MEAN,16
4762683,MEAN,74
4762689,MEAN,59
4762691,MEAN,16
4762698,MEAN,33
4762705,MEAN,35
4762759,MEAN,82
4762765,MEAN,39
4762940,MEAN,76
4763022,MEAN,58
4763038,MEAN,37
4763092,MEAN,45
4763201,MEAN,51
4763202,MEAN,43
4763235,MEAN,51
4763240,MEAN,29
4763423,MEAN,20
4763442,MEAN,73
4763454,MEAN,44
4763476,MEAN,85
4763497,MEAN,16
4763500,MEAN,80
4763522,MEAN,60
4763523,MEAN,71
4763532,MEAN,65
4763721,MEAN,82
4763824,MEAN,23
4763877,MEAN,36
4764016,MEAN,17
4764304,MEAN,29
4764324,MEAN,42
4764327,MEAN,16
4764358,MEAN,72
4764369,MEAN,13
4764628,MEAN,79
4764647,MEAN,41
4764675,MEAN,82
4764678,MEAN,52
4764684,MEAN,29
4764685,MEAN,48
4764690,MEAN,71
4764753,MEAN,11
4764789,MEAN,81
4765058,MEAN,82
4765099,MEAN,57
4765101,MEAN,68
4765130,MEAN,20
4765131,MEAN,13
4765152,MEAN,60
4765210,MEAN,55
4765221,MEAN,12
4765553,MEAN,27
4765748,MEAN,16
4765749,MEAN,73
4765755,MEAN,78
4765839,MEAN,21
4765887,MEAN,17
4765893,MEAN,61
4765990,MEAN,61
4766013,MEAN,24
4766093,MEAN,43
4766095,MEAN,6
4766100,MEAN,74
4766103,MEAN,80
4766194,MEAN,24
4766200,MEAN,29
4766213,MEAN,8
4766217,MEAN,10
4766218,MEAN,48
4766223,MEAN,57
4766284,MEAN,59
4766298,MEAN,9
4766530,MEAN,53
4766600,MEAN,30
4766609,MEAN,14
4766614,MEAN,76
4766631,MEAN,6
4766670,MEAN,55
4766691,MEAN,85
4766710,MEAN,40
4766716,MEAN,35
4766749,MEAN,81
4767107,MEAN,39
4767121,MEAN,63
4767143,MEAN,20
4767144,MEAN,8
4767453,MEAN,41
4767495,MEAN,12
4767496,MEAN,84
4767718,MEAN,74
4767720,MEAN,60
4767723,MEAN,14
4767728,MEAN,57
4767867,MEAN,25
4768212,MEAN,11
4768213,MEAN,84
4768228,MEAN,68
4768327,MEAN,26
4768384,MEAN,21
4768392,MEAN,53
4768397,MEAN,18
4768401,MEAN,22
4768412,MEAN,84
4768630,MEAN,53
4768949,MEAN,50
4769081,MEAN,7
4769082,MEAN,8
4769147,MEAN,31
4769247,MEAN,54
4769289,MEAN,79
4769292,MEAN,19
4769326,MEAN,51
4769360,MEAN,74
4769397,MEAN,25
4769400,MEAN,71
4769437,MEAN,23
4769487,MEAN,82
4769493,MEAN,61
4769500,MEAN,78
4769504,MEAN,25
4769506,MEAN,66
4769519,MEAN,65
4769526,MEAN,35
4769528,MEAN,80
4769551,MEAN,57
4769589,MEAN,33
4769726,MEAN,24
4769738,MEAN,70
4769834,MEAN,31
4769842,MEAN,28
4769990,MEAN,32
4769992,MEAN,53
4769993,MEAN,10
4769994,MEAN,60
4770056,MEAN,67
4770250,MEAN,5
4770334,MEAN,76
4770336,MEAN,20
4770341,MEAN,9
4770347,MEAN,44
4770369,MEAN,40
4770382,MEAN,37
4770522,MEAN,49
4770677,MEAN,14
4770694,MEAN,22
4770740,MEAN,46
4770816,MEAN,51
4771436,MEAN,38
4771609,MEAN,63
4771926,MEAN,45
4771930,MEAN,14
4771942,MEAN,24
4771967,MEAN,57
4771971,MEAN,25
4771973,MEAN,37
4771974,MEAN,40
4772027,MEAN,71
4772028,MEAN,80
4772036,MEAN,81
4772037,MEAN,8
4772047,MEAN,53
4772049,MEAN,83
4772058,MEAN,6
4772191,MEAN,79
4772194,MEAN,56
4772197,MEAN,59
4772267,MEAN,18
4772268,MEAN,26
4772288,MEAN,16
4772293,MEAN,50
4772311,MEAN,16
4772335,MEAN,32
4772442,MEAN,79
4772450,MEAN,73
4772587,MEAN,61
4772591,MEAN,71
4772661,MEAN,38
4772687,MEAN,33
4772692,MEAN,11
4772786,MEAN,31
4772792,MEAN,84
4772816,MEAN,75
4772819,MEAN,17
4772823,MEAN,27
4772838,MEAN,77
4772946,MEAN,80
4773009,MEAN,5
4773017,MEAN,49
4773121,MEAN,67
4773142,MEAN,7
4773149,MEAN,26
4773183,MEAN,12
4773189,MEAN,83
4773217,MEAN,51
4773233,MEAN,78
4773241,MEAN,31
4773288,MEAN,17
4773470,MEAN,63
4773501,MEAN,45
4773530,MEAN,6
4773557,MEAN,54
4773597,MEAN,43
4773707,MEAN,28
4773712,MEAN,40
4773967,MEAN,53
4774025,MEAN,54
4774031,MEAN,34
4774033,MEAN,72
4774071,MEAN,61
4774115,MEAN,75
4774139,MEAN,18
4774159,MEAN,54
4774160,MEAN,43
4774576,MEAN,77
4774907,MEAN,47
4774976,MEAN,27
4775024,MEAN,26
4775821,MEAN,37
4775824,MEAN,12
4775860,MEAN,63
4775896,MEAN,77
4775905,MEAN,67
4775907,MEAN,41
4775925,MEAN,75
4775945,MEAN,35
4775973,MEAN,37
4776072,MEAN,83
4776075,MEAN,75
4776094,MEAN,68
4776095,MEAN,63
4776115,MEAN,61
4776132,MEAN,80
4776153,MEAN,13
4776171,MEAN,23
4776173,MEAN,17
4776255,MEAN,60
4776355,MEAN,67
4776364,MEAN,19
4776366,MEAN,42
4776377,MEAN,55
4776406,MEAN,81
4776410,MEAN,66
4776414,MEAN,26
4776433,MEAN,11
4776446,MEAN,50
4776683,MEAN,74
4776687,MEAN,17
4776722,MEAN,32
4776774,MEAN,14
4776780,MEAN,39
4776824,MEAN,6
4776831,MEAN,45
4776854,MEAN,6
4776878,MEAN,5
4776913,MEAN,18
4776923,MEAN,53
4776927,MEAN,41
4776933,MEAN,78
4776965,MEAN,37
4776972,MEAN,32
4777033,MEAN,79
4777038,MEAN,40
4777044,MEAN,35
4777274,MEAN,11
4777367,MEAN,18
4777384,MEAN,68
4777441,MEAN,29
4777445,MEAN,41
4777493,MEAN,69
4777532,MEAN,17
4777599,MEAN,40
4777611,MEAN,29
4777774,MEAN,84
4777887,MEAN,18
4777888,MEAN,48
4778152,MEAN,58
4778154,MEAN,80
4778283,MEAN,19
4778292,MEAN,31
4778294,MEAN,24
4778337,MEAN,57
4778347,MEAN,73
4778366,MEAN,41
4778540,MEAN,79
4778608,MEAN,38
4778763,MEAN,76
4778796,MEAN,39
4778990,MEAN,82
4779010,MEAN,51
4779018,MEAN,8
4779021,MEAN,19
4779027,MEAN,29
4779210,MEAN,10
4779241,MEAN,63
4779505,MEAN,74
4779507,MEAN,80
4779553,MEAN,42
4779562,MEAN,17
4779564,MEAN,77
4779569,MEAN,7
4779585,MEAN,44
4779623,MEAN,65
4779792,MEAN,84
4779812,MEAN,22
4779842,MEAN,82
4779845,MEAN,51
4780148,MEAN,76
4780152,MEAN,47
4780453,MEAN,50
4780480,MEAN,26
4780481,MEAN,47
4780739,MEAN,43
4780815,MEAN,20
4780865,MEAN,19
4781936,MEAN,41
4781942,MEAN,22
4781979,MEAN,48
4782111,MEAN,79
4782117,MEAN,62
4782199,MEAN,65
4782200,MEAN,31
4782205,MEAN,67
4782252,MEAN,23
4782290,MEAN,78
4782303,MEAN,82
4782312,MEAN,10
4782330,MEAN,16
4782351,MEAN,20
4782509,MEAN,30
4782516,MEAN,26
4782831,MEAN,45
4782842,MEAN,50
4782867,MEAN,84
4782877,MEAN,38
4782886,MEAN,48
4782891,MEAN,41
4783029,MEAN,83
4783042,MEAN,43
4783046,MEAN,41
4783052,MEAN,12
4783057,MEAN,20
4783111,MEAN,15
4783113,MEAN,31
4783332,MEAN,52
4783426,MEAN,20
4783444,MEAN,15
4783584,MEAN,75
4784075,MEAN,42
4784272,MEAN,48
4784277,MEAN,44
4784287,MEAN,7
4784291,MEAN,14
4784300,MEAN,19
4784312,MEAN,81
4784313,MEAN,24
4784323,MEAN,63
4784388,MEAN,73
4784395,MEAN,62
4784413,MEAN,55
4784417,MEAN,51
4784444,MEAN,46
4784458,MEAN,69
4784467,MEAN,55
4784499,MEAN,76
4784513,MEAN,11
4784516,MEAN,77
4784883,MEAN,34
4784886,MEAN,30
4785094,MEAN,27
4785105,MEAN,42
4785245,MEAN,32
4785282,MEAN,83
4785300,MEAN,81
4785304,MEAN,32
4785305,MEAN,39
4785308,MEAN,83
4785315,MEAN,58
4785318,MEAN,82
4785321,MEAN,23
4785322,MEAN,54
4785323,MEAN,74
4785324,MEAN,66
4785328,MEAN,72
4785492,MEAN,81
4785606,MEAN,82
4785611,MEAN,79
4785620,MEAN,44
4785630,MEAN,48
4785638,MEAN,66
4785639,MEAN,51
4785666,MEAN,19
4785671,MEAN,76
4785853,MEAN,52
4786052,MEAN,39
4786091,MEAN,60
4786113,MEAN,17
4786121,MEAN,41
4786127,MEAN,81
4786133,MEAN,52
4786138,MEAN,68
4786156,MEAN,44
4786157,MEAN,16
4786162,MEAN,23
4786204,MEAN,47
4786212,MEAN,47
4786217,MEAN,22
4786225,MEAN,22
4786254,MEAN,57
4786256,MEAN,22
4786258,MEAN,6
4786260,MEAN,55
4786263,MEAN,31
4786266,MEAN,38
4786267,MEAN,37
4786280,MEAN,58
4786286,MEAN,13
4786290,MEAN,31
4786307,MEAN,72
4786314,MEAN,68
4786317,MEAN,23
4786321,MEAN,76
4786330,MEAN,56
4786336,MEAN,14
4786359,MEAN,15
4786592,MEAN,56
4786599,MEAN,13
4786610,MEAN,55
4786998,MEAN,76
4787008,MEAN,53
4787017,MEAN,79
4787033,MEAN,61
4787198,MEAN,65
4787605,MEAN,45
4788147,MEAN,26
4788153,MEAN,20
4788450,MEAN,40
4788653,MEAN,41
4788678,MEAN,62
4788680,MEAN,78
4788691,MEAN,15
4788717,MEAN,66
4788830,MEAN,47
4788840,MEAN,60
4788848,MEAN,68
4788868,MEAN,37
4788916,MEAN,60
4788924,MEAN,66
4788928,MEAN,24
4788939,MEAN,51
4788941,MEAN,52
4789027,MEAN,36
4789034,MEAN,72
4789046,MEAN,83
4789057,MEAN,79
4789131,MEAN,78
4789266,MEAN,36
4789269,MEAN,60
4789286,MEAN,77
4789436,MEAN,16
4789516,MEAN,84
4789692,MEAN,49
4789711,MEAN,44
4789721,MEAN,58
4789739,MEAN,54
4789829,MEAN,55
4790155,MEAN,84
4790215,MEAN,73
4790217,MEAN,43
4790847,MEAN,40
4790848,MEAN,70
4790849,MEAN,27
4790855,MEAN,19
4790858,MEAN,29
4790859,MEAN,57
4790889,MEAN,16
4790890,MEAN,34
4790898,MEAN,43
4790902,MEAN,59
4790922,MEAN,27
4790930,MEAN,79
4790932,MEAN,9
4790936,MEAN,19
4790940,MEAN,39
4790949,MEAN,9
4790952,MEAN,39
4790963,MEAN,29
4790964,MEAN,36
4790973,MEAN,33
4791088,MEAN,63
4791286,MEAN,68
4791294,MEAN,11
4791313,MEAN,19
4791317,MEAN,32
4791474,MEAN,16
4791489,MEAN,83
4791659,MEAN,27
4791768,MEAN,55
4791769,MEAN,85
4791774,MEAN,61
4791778,MEAN,80
4791799,MEAN,71
4791809,MEAN,60
4791862,MEAN,18
4791863,MEAN,28
4791892,MEAN,59
4792223,MEAN,39
4792335,MEAN,65
4792336,MEAN,25
4792426,MEAN,8
4792505,MEAN,19
4792605,MEAN,64
4793109,MEAN,29
4793446,MEAN,65
4793530,MEAN,66
4793560,MEAN,9
4793621,MEAN,52
4793737,MEAN,60
4793781,MEAN,71
4793925,MEAN,55
4794130,MEAN,84
4794136,MEAN,54
4794150,MEAN,73
4794224,MEAN,36
4794225,MEAN,14
4794811,MEAN,16
4794812,MEAN,30
4794817,MEAN,12
4794820,MEAN,28
4794829,MEAN,76
4794857,MEAN,60
4794860,MEAN,23
4794886,MEAN,53
4794891,MEAN,38
4794896,MEAN,63
4794897,MEAN,69
4794916,MEAN,65
4795097,MEAN,65
4795149,MEAN,55
4795200,MEAN,31
4795249,MEAN,30
4795251,MEAN,83
4795261,MEAN,55
4795269,MEAN,34
4795306,MEAN,49
4795538,MEAN,73
4795545,MEAN,51
4795635,MEAN,6
4795687,MEAN,78
4796342,MEAN,62
4796348,MEAN,21
4796360,MEAN,30
4796395,MEAN,33
4796405,MEAN,67
4796415,MEAN,6
4796439,MEAN,12
4796446,MEAN,25
4796457,MEAN,45
4796471,MEAN,33
4796472,MEAN,81
4796505,MEAN,5
4796520,MEAN,81
4796524,MEAN,11
4796788,MEAN,67
4797113,MEAN,23
4797115,MEAN,45
4797126,MEAN,67
4797166,MEAN,80
4797168,MEAN,61
4797200,MEAN,38
4797222,MEAN,33
4797223,MEAN,27
4797234,MEAN,57
4797248,MEAN,67
4797349,MEAN,45
4797506,MEAN,69
4798400,MEAN,19
4798616,MEAN,29
4798619,MEAN,30
4798642,MEAN,59
4798690,MEAN,27
4798713,MEAN,74
4798719,MEAN,8
4798723,MEAN,64
4798778,MEAN,54
4798845,MEAN,59
4799246,MEAN,64
4799251,MEAN,37
4799252,MEAN,24
4799265,MEAN,66
4799269,MEAN,59
4799274,MEAN,43
4799526,MEAN,65
4799537,MEAN,85
4799570,MEAN,64
4799598,MEAN,16
4799790,MEAN,71
4799816,MEAN,48
4799939,MEAN,22
4799946,MEAN,48
4799954,MEAN,80
4800035,MEAN,60
4800120,MEAN,24
4800121,MEAN,21
4800128,MEAN,11
4800250,MEAN,16
4800293,MEAN,37
4800294,MEAN,13
4800295,MEAN,35
4800370,MEAN,18
4800896,MEAN,68
4801157,MEAN,46
4801355,MEAN,31
4801380,MEAN,9
4801411,MEAN,44
4801501,MEAN,39
4801987,MEAN,76
4801988,MEAN,82
4802001,MEAN,11
4802045,MEAN,37
4802053,MEAN,68
4802079,MEAN,43
4802087,MEAN,29
4802107,MEAN,6
4802122,MEAN,45
4802141,MEAN,23
4802174,MEAN,39
4802202,MEAN,49
4802217,MEAN,13
4802446,MEAN,28
4802470,MEAN,77
4802472,MEAN,52
4802646,MEAN,55
4802657,MEAN,65
4802730,MEAN,71
4802841,MEAN,8
4802850,MEAN,17
4802861,MEAN,39
4802874,MEAN,77
4802889,MEAN,29
4802918,MEAN,33
4803221,MEAN,10
4803290,MEAN,15
4803452,MEAN,5
4803454,MEAN,49
4803456,MEAN,71
4803478,MEAN,28
4803840,MEAN,41
4803841,MEAN,62
4803842,MEAN,8
4803846,MEAN,85
4803870,MEAN,16
4803883,MEAN,15
4803899,MEAN,55
4803902,MEAN,77
4803903,MEAN,32
4803919,MEAN,24
4803928,MEAN,83
4803935,MEAN,19
4803945,MEAN,68
4803947,MEAN,14
4803950,MEAN,10
4803956,MEAN,77
4803966,MEAN,74
4803970,MEAN,68
4803981,MEAN,12
4803984,MEAN,6
4803993,MEAN,33
4804032,MEAN,15
4804080,MEAN,30
4804082,MEAN,50
4804276,MEAN,12
4804429,MEAN,69
4804479,MEAN,9
4804482,MEAN,73
4804484,MEAN,33
4804486,MEAN,44
4804507,MEAN,45
4804508,MEAN,6
4804512,MEAN,70
4804513,MEAN,65
4804525,MEAN,72
4804526,MEAN,6
4804531,MEAN,59
4804533,MEAN,8
4804565,MEAN,76
4804571,MEAN,12
4804608,MEAN,66
4804617,MEAN,25
4804741,MEAN,16
4804743,MEAN,28
4805047,MEAN,81
4805129,MEAN,57
4805273,MEAN,20
4805335,MEAN,67
4805543,MEAN,37
4805636,MEAN,79
4805697,MEAN,78
4805718,MEAN,49
4805724,MEAN,46
4806419,MEAN,69
4806437,MEAN,6
4806446,MEAN,35
4806447,MEAN,12
4806460,MEAN,78
4806463,MEAN,77
4806477,MEAN,67
4806484,MEAN,41
4806496,MEAN,28
4806497,MEAN,60
4806508,MEAN,57
4806513,MEAN,68
4806769,MEAN,24
4806770,MEAN,73
4806970,MEAN,55
4807034,MEAN,51
4807074,MEAN,70
4807095,MEAN,73
4807163,MEAN,41
4807374,MEAN,60
4807536,MEAN,43
4807539,MEAN,65
4807574,MEAN,6
4807577,MEAN,15
4807580,MEAN,36
4807750,MEAN,21
4807787,MEAN,21
4808221,MEAN,64
4808647,MEAN,53
4808675,MEAN,66
4808835,MEAN,39
4808838,MEAN,49
4808846,MEAN,60
4808857,MEAN,8
4808872,MEAN,51
4808879,MEAN,30
4808880,MEAN,76
4808892,MEAN,68
4808898,MEAN,27
4808901,MEAN,39
4808968,MEAN,34
4808993,MEAN,79
4809035,MEAN,63
4809077,MEAN,53
4809086,MEAN,51
4809092,MEAN,32
4809484,MEAN,17
4809491,MEAN,53
4809570,MEAN,23
4809706,MEAN,59
4809709,MEAN,12
4810374,MEAN,69
4810506,MEAN,82
4810508,MEAN,59
4811062,MEAN,84
4811235,MEAN,67
4811411,MEAN,62
4811557,MEAN,71
4812078,MEAN,6
4812081,MEAN,46
4812621,MEAN,48
4812654,MEAN,44
4812656,MEAN,44
4813211,MEAN,29
4813271,MEAN,63
4813621,MEAN,37
4813623,MEAN,23
4814045,MEAN,56
4814049,MEAN,62
4814053,MEAN,16
4814059,MEAN,50
4814065,MEAN,76
4814081,MEAN,55
4814104,MEAN,20
4814108,MEAN,82
4814112,MEAN,51
4814130,MEAN,42
4814250,MEAN,60
4814312,MEAN,35
4814821,MEAN,70
4814883,MEAN,6
4814892,MEAN,82
4815060,MEAN,74
4815062,MEAN,55
4815068,MEAN,33
4815113,MEAN,34
4815121,MEAN,35
4815124,MEAN,36
4815135,MEAN,84
4815153,MEAN,16
4815168,MEAN,51
4815195,MEAN,31
4815206,MEAN,33
4815210,MEAN,85
4815216,MEAN,65
4815219,MEAN,69
4815465,MEAN,28
4815469,MEAN,42
4815471,MEAN,43
4815775,MEAN,79
4815776,MEAN,47
4815789,MEAN,68
4815800,MEAN,20
4815806,MEAN,66
4815882,MEAN,7
4815889,MEAN,12
4816161,MEAN,37
4816273,MEAN,71
4816299,MEAN,9
4816302,MEAN,9
4816334,MEAN,36
4816447,MEAN,76
4816499,MEAN,73
4816508,MEAN,71
4816551,MEAN,48
4816562,MEAN,23
4816754,MEAN,24
4816803,MEAN,30
4816807,MEAN,81
4816973,MEAN,6
4816974,MEAN,6
4817104,MEAN,28
4817295,MEAN,52
4817562,MEAN,67
4817673,MEAN,38
4817864,MEAN,20
4818050,MEAN,61
4818442,MEAN,48
4818444,MEAN,42
4818470,MEAN,54
4818484,MEAN,53
4818513,MEAN,29
4818538,MEAN,27
4818542,MEAN,25
4818641,MEAN,39
4818852,MEAN,10
4818854,MEAN,75
4818856,MEAN,77
4818864,MEAN,47
4818870,MEAN,16
4818886,MEAN,26
4818901,MEAN,20
4818903,MEAN,26
4818904,MEAN,8
4818908,MEAN,53
4818918,MEAN,32
4818923,MEAN,29
4818928,MEAN,21
4818933,MEAN,37
4818959,MEAN,46
4818962,MEAN,56
4819117,MEAN,43
4819291,MEAN,8
4819406,MEAN,31
4819509,MEAN,49
4819539,MEAN,61
4819552,MEAN,6
4819555,MEAN,39
4819560,MEAN,73
4819568,MEAN,10
4819587,MEAN,53
4819588,MEAN,75
4819596,MEAN,60
4819605,MEAN,38
4819608,MEAN,66
4819610,MEAN,73
4819626,MEAN,70
4819647,MEAN,81
4819701,MEAN,49
4819709,MEAN,19
4819748,MEAN,64
4819766,MEAN,47
4819808,MEAN,41
4819839,MEAN,27
4819841,MEAN,20
4819884,MEAN,18
4819923,MEAN,75
4819939,MEAN,50
4819940,MEAN,7
4819942,MEAN,81
4820049,MEAN,54
4820109,MEAN,33
4820112,MEAN,54
4820118,MEAN,7
4820122,MEAN,9
4820175,MEAN,80
4820219,MEAN,49
4820235,MEAN,54
4820254,MEAN,6
4820258,MEAN,35
4820261,MEAN,54
4820262,MEAN,82
4820263,MEAN,27
4820281,MEAN,40
4820470,MEAN,55
4820471,MEAN,58
4820854,MEAN,15
4820875,MEAN,54
4820876,MEAN,24
4820901,MEAN,53
4820920,MEAN,34
4820957,MEAN,7
4820969,MEAN,57
4820974,MEAN,63
4820978,MEAN,71
4820979,MEAN,54
4820988,MEAN,20
4821118,MEAN,24
4821121,MEAN,22
4821488,MEAN,74
4821534,MEAN,42
4821535,MEAN,48
4821581,MEAN,69
4821585,MEAN,53
4821595,MEAN,40
4821614,MEAN,46
4821621,MEAN,57
4821624,MEAN,39
4821643,MEAN,21
4822232,MEAN,7
4822258,MEAN,77
4822262,MEAN,15
4822275,MEAN,22
4822297,MEAN,31
4822299,MEAN,78
4822310,MEAN,15
4822815,MEAN,70
4822838,MEAN,32
4822943,MEAN,84
4822955,MEAN,35
4822967,MEAN,55
4823049,MEAN,53
4823091,MEAN,77
4823318,MEAN,26
4823346,MEAN,53
4823356,MEAN,38
4823389,MEAN,34
4823390,MEAN,32
4823397,MEAN,27
4823435,MEAN,75
4823442,MEAN,39
4823443,MEAN,69
4823448,MEAN,84
4823457,MEAN,76
4823464,MEAN,43
4823588,MEAN,40
4823604,MEAN,74
4823635,MEAN,40
4823642,MEAN,47
4823823,MEAN,76
4823836,MEAN,78
4823889,MEAN,46
4823904,MEAN,41
4823906,MEAN,66
4823910,MEAN,46
4823913,MEAN,74
4823934,MEAN,32
4824232,MEAN,42
4824362,MEAN,57
4824384,MEAN,31
4824387,MEAN,24
4824419,MEAN,22
4824432,MEAN,24
4824434,MEAN,25
4824458,MEAN,69
4824463,MEAN,47
4824469,MEAN,38
4824472,MEAN,36
